word,frequency,length,probability,information_content
livelihood,3,10,4.62379280476189e-06,17.722491818163743
credibly,1,8,1.5412642682539633e-06,19.307454318884897
reciting,1,8,1.5412642682539633e-06,19.307454318884897
incurring,1,9,1.5412642682539633e-06,19.307454318884897
improvise,2,9,3.0825285365079266e-06,18.307454318884897
kennings,10,8,1.5412642682539634e-05,15.985526223997535
alliteration,1,12,1.5412642682539633e-06,19.307454318884897
nouns,3,5,4.62379280476189e-06,17.722491818163743
loosest,1,7,1.5412642682539633e-06,19.307454318884897
gar,2,3,3.0825285365079266e-06,18.307454318884897
dene,2,4,3.0825285365079266e-06,18.307454318884897
kenning,1,7,1.5412642682539633e-06,19.307454318884897
circumlocution,1,14,1.5412642682539633e-06,19.307454318884897
homerists,1,9,1.5412642682539633e-06,19.307454318884897
combellack,2,10,3.0825285365079266e-06,18.307454318884897
redactor,2,8,3.0825285365079266e-06,18.307454318884897
exquisite,2,9,3.0825285365079266e-06,18.307454318884897
vaster,1,6,1.5412642682539633e-06,19.307454318884897
plagiarism,1,10,1.5412642682539633e-06,19.307454318884897
modus,1,5,1.5412642682539633e-06,19.307454318884897
dicendi,1,7,1.5412642682539633e-06,19.307454318884897
mot,1,3,1.5412642682539633e-06,19.307454318884897
juste,1,5,1.5412642682539633e-06,19.307454318884897
servers,2,7,3.0825285365079266e-06,18.307454318884897
inappropriateness,1,17,1.5412642682539633e-06,19.307454318884897
untenable,1,9,1.5412642682539633e-06,19.307454318884897
scops,1,5,1.5412642682539633e-06,19.307454318884897
awry,2,4,3.0825285365079266e-06,18.307454318884897
periphrastic,1,12,1.5412642682539633e-06,19.307454318884897
nonce,1,5,1.5412642682539633e-06,19.307454318884897
heorot,1,6,1.5412642682539633e-06,19.307454318884897
priam,2,5,3.0825285365079266e-06,18.307454318884897
dock,5,4,7.706321341269817e-06,16.985526223997535
foamy,2,5,3.0825285365079266e-06,18.307454318884897
necked,1,6,1.5412642682539633e-06,19.307454318884897
floater,1,7,1.5412642682539633e-06,19.307454318884897
defenseless,2,11,3.0825285365079266e-06,18.307454318884897
eummelihs,1,9,1.5412642682539633e-06,19.307454318884897
achilles,1,8,1.5412642682539633e-06,19.307454318884897
siegfried,1,9,1.5412642682539633e-06,19.307454318884897
nibelungenlied,1,14,1.5412642682539633e-06,19.307454318884897
swiftest,1,8,1.5412642682539633e-06,19.307454318884897
footed,2,6,3.0825285365079266e-06,18.307454318884897
idle,6,4,9.24758560952378e-06,16.722491818163743
coriolanus,1,10,1.5412642682539633e-06,19.307454318884897
agnomen,1,7,1.5412642682539633e-06,19.307454318884897
marcius,1,7,1.5412642682539633e-06,19.307454318884897
hearer,1,6,1.5412642682539633e-06,19.307454318884897
referent,1,8,1.5412642682539633e-06,19.307454318884897
biographers,1,11,1.5412642682539633e-06,19.307454318884897
transcribed,1,11,1.5412642682539633e-06,19.307454318884897
scribe,1,6,1.5412642682539633e-06,19.307454318884897
matured,2,7,3.0825285365079266e-06,18.307454318884897
cynewulf,3,8,4.62379280476189e-06,17.722491818163743
vitiated,1,8,1.5412642682539633e-06,19.307454318884897
runes,1,5,1.5412642682539633e-06,19.307454318884897
amanuensis,1,10,1.5412642682539633e-06,19.307454318884897
hysteron,1,8,1.5412642682539633e-06,19.307454318884897
proteron,1,8,1.5412642682539633e-06,19.307454318884897
eduard,1,6,1.5412642682539633e-06,19.307454318884897
schmidt,1,7,1.5412642682539633e-06,19.307454318884897
scop,1,4,1.5412642682539633e-06,19.307454318884897
extemporize,1,11,1.5412642682539633e-06,19.307454318884897
deftness,1,8,1.5412642682539633e-06,19.307454318884897
aspis,1,5,1.5412642682539633e-06,19.307454318884897
sakos,1,5,1.5412642682539633e-06,19.307454318884897
zabel,1,5,1.5412642682539633e-06,19.307454318884897
fruitfully,1,10,1.5412642682539633e-06,19.307454318884897
individualizing,1,15,1.5412642682539633e-06,19.307454318884897
dramatizing,1,11,1.5412642682539633e-06,19.307454318884897
obsession,2,9,3.0825285365079266e-06,18.307454318884897
jaggers,4,7,6.165057073015853e-06,17.307454318884897
bites,2,5,3.0825285365079266e-06,18.307454318884897
forefinger,6,10,9.24758560952378e-06,16.722491818163743
inscrutable,2,11,3.0825285365079266e-06,18.307454318884897
abstractedness,1,14,1.5412642682539633e-06,19.307454318884897
fascinates,1,10,1.5412642682539633e-06,19.307454318884897
terrifies,2,9,3.0825285365079266e-06,18.307454318884897
havisham,4,8,6.165057073015853e-06,17.307454318884897
withered,2,8,3.0825285365079266e-06,18.307454318884897
pumblechook,3,11,4.62379280476189e-06,17.722491818163743
wemmick,2,7,3.0825285365079266e-06,18.307454318884897
climbing,9,8,1.387137841428567e-05,16.137529317442585
gargery,3,7,4.62379280476189e-06,17.722491818163743
endures,1,7,1.5412642682539633e-06,19.307454318884897
shrewish,1,8,1.5412642682539633e-06,19.307454318884897
mannerisms,1,10,1.5412642682539633e-06,19.307454318884897
leitmotif,1,9,1.5412642682539633e-06,19.307454318884897
motivate,1,8,1.5412642682539633e-06,19.307454318884897
greed,3,5,4.62379280476189e-06,17.722491818163743
policeman,13,9,2.0036435487301523e-05,15.607014600743806
ottermole,1,9,1.5412642682539633e-06,19.307454318884897
orlick,6,6,9.24758560952378e-06,16.722491818163743
pip,36,3,5.548551365714268e-05,14.137529317442585
steals,1,6,1.5412642682539633e-06,19.307454318884897
pantry,2,6,3.0825285365079266e-06,18.307454318884897
frantically,8,11,1.2330114146031706e-05,16.307454318884897
nemesis,4,7,6.165057073015853e-06,17.307454318884897
eluding,2,7,3.0825285365079266e-06,18.307454318884897
magwitch,6,8,9.24758560952378e-06,16.722491818163743
pork,7,4,1.0788849877777744e-05,16.500099396827295
bogy,2,4,3.0825285365079266e-06,18.307454318884897
imbruing,1,8,1.5412642682539633e-06,19.307454318884897
signpost,2,8,3.0825285365079266e-06,18.307454318884897
hulks,3,5,4.62379280476189e-06,17.722491818163743
clings,1,6,1.5412642682539633e-06,19.307454318884897
flees,1,5,1.5412642682539633e-06,19.307454318884897
accusingly,2,10,3.0825285365079266e-06,18.307454318884897
handcuffs,2,9,3.0825285365079266e-06,18.307454318884897
mending,3,7,4.62379280476189e-06,17.722491818163743
felonious,1,9,1.5412642682539633e-06,19.307454318884897
reappearance,2,12,3.0825285365079266e-06,18.307454318884897
shrinks,1,7,1.5412642682539633e-06,19.307454318884897
clasping,3,8,4.62379280476189e-06,17.722491818163743
slouches,1,8,1.5412642682539633e-06,19.307454318884897
cain,2,4,3.0825285365079266e-06,18.307454318884897
shouts,5,6,7.706321341269817e-06,16.985526223997535
objecting,1,9,1.5412642682539633e-06,19.307454318884897
claps,2,5,3.0825285365079266e-06,18.307454318884897
tantrum,2,7,3.0825285365079266e-06,18.307454318884897
bosom,6,5,9.24758560952378e-06,16.722491818163743
clenches,1,8,1.5412642682539633e-06,19.307454318884897
rampage,1,7,1.5412642682539633e-06,19.307454318884897
sluicehouse,1,11,1.5412642682539633e-06,19.307454318884897
unclenched,1,10,1.5412642682539633e-06,19.307454318884897
scarred,2,7,3.0825285365079266e-06,18.307454318884897
wrists,5,6,7.706321341269817e-06,16.985526223997535
grip,12,4,1.849517121904756e-05,15.722491818163741
hesitatingly,1,12,1.5412642682539633e-06,19.307454318884897
acquitted,1,9,1.5412642682539633e-06,19.307454318884897
contriving,1,10,1.5412642682539633e-06,19.307454318884897
sleeves,5,7,7.706321341269817e-06,16.985526223997535
lacerations,1,11,1.5412642682539633e-06,19.307454318884897
backs,7,5,1.0788849877777744e-05,16.500099396827295
scratches,1,9,1.5412642682539633e-06,19.307454318884897
brambles,1,8,1.5412642682539633e-06,19.307454318884897
fingernails,2,11,3.0825285365079266e-06,18.307454318884897
estella,5,7,7.706321341269817e-06,16.985526223997535
molly,1,5,1.5412642682539633e-06,19.307454318884897
knitting,1,8,1.5412642682539633e-06,19.307454318884897
satis,2,5,3.0825285365079266e-06,18.307454318884897
compeyson,2,9,3.0825285365079266e-06,18.307454318884897
archenemy,1,9,1.5412642682539633e-06,19.307454318884897
betrayer,1,8,1.5412642682539633e-06,19.307454318884897
vicelike,1,8,1.5412642682539633e-06,19.307454318884897
flats,2,5,3.0825285365079266e-06,18.307454318884897
drowns,1,6,1.5412642682539633e-06,19.307454318884897
acquisitiveness,1,15,1.5412642682539633e-06,19.307454318884897
toadyism,1,8,1.5412642682539633e-06,19.307454318884897
unearned,1,8,1.5412642682539633e-06,19.307454318884897
reproaches,1,10,1.5412642682539633e-06,19.307454318884897
sullying,1,8,1.5412642682539633e-06,19.307454318884897
cruelly,4,7,6.165057073015853e-06,17.307454318884897
coarseness,1,10,1.5412642682539633e-06,19.307454318884897
appendages,1,10,1.5412642682539633e-06,19.307454318884897
imagines,1,8,1.5412642682539633e-06,19.307454318884897
roughened,1,9,1.5412642682539633e-06,19.307454318884897
smithy,1,6,1.5412642682539633e-06,19.307454318884897
struggles,1,9,1.5412642682539633e-06,19.307454318884897
artificiality,1,13,1.5412642682539633e-06,19.307454318884897
naturalness,1,11,1.5412642682539633e-06,19.307454318884897
gentility,2,9,3.0825285365079266e-06,18.307454318884897
commonness,1,10,1.5412642682539633e-06,19.307454318884897
alienates,1,9,1.5412642682539633e-06,19.307454318884897
handshake,1,9,1.5412642682539633e-06,19.307454318884897
exclaims,1,8,1.5412642682539633e-06,19.307454318884897
wipe,9,4,1.387137841428567e-05,16.137529317442585
kneels,1,6,1.5412642682539633e-06,19.307454318884897
kiss,16,4,2.4660228292063413e-05,15.307454318884897
signalizes,1,10,1.5412642682539633e-06,19.307454318884897
patroness,1,9,1.5412642682539633e-06,19.307454318884897
pauses,1,6,1.5412642682539633e-06,19.307454318884897
nostalgically,1,13,1.5412642682539633e-06,19.307454318884897
pointer,2,7,3.0825285365079266e-06,18.307454318884897
designates,1,10,1.5412642682539633e-06,19.307454318884897
reintroduces,1,12,1.5412642682539633e-06,19.307454318884897
associatively,1,13,1.5412642682539633e-06,19.307454318884897
attachment,1,10,1.5412642682539633e-06,19.307454318884897
magnetisms,1,10,1.5412642682539633e-06,19.307454318884897
summed,1,6,1.5412642682539633e-06,19.307454318884897
hypocritical,2,12,3.0825285365079266e-06,18.307454318884897
camilla,1,7,1.5412642682539633e-06,19.307454318884897
feigned,1,7,1.5412642682539633e-06,19.307454318884897
spasm,3,5,4.62379280476189e-06,17.722491818163743
choking,6,7,9.24758560952378e-06,16.722491818163743
heaving,3,7,4.62379280476189e-06,17.722491818163743
kisses,3,6,4.62379280476189e-06,17.722491818163743
mannerism,1,9,1.5412642682539633e-06,19.307454318884897
travesty,1,8,1.5412642682539633e-06,19.307454318884897
aggrandizement,1,14,1.5412642682539633e-06,19.307454318884897
indenture,1,9,1.5412642682539633e-06,19.307454318884897
hundredth,2,9,3.0825285365079266e-06,18.307454318884897
effusive,1,8,1.5412642682539633e-06,19.307454318884897
congratulation,1,14,1.5412642682539633e-06,19.307454318884897
gloats,1,6,1.5412642682539633e-06,19.307454318884897
magnificently,2,13,3.0825285365079266e-06,18.307454318884897
canting,1,7,1.5412642682539633e-06,19.307454318884897
ingratitoode,1,12,1.5412642682539633e-06,19.307454318884897
benefactor,1,10,1.5412642682539633e-06,19.307454318884897
sycophantic,1,11,1.5412642682539633e-06,19.307454318884897
trabb,1,5,1.5412642682539633e-06,19.307454318884897
fawning,1,7,1.5412642682539633e-06,19.307454318884897
rub,2,3,3.0825285365079266e-06,18.307454318884897
confers,1,7,1.5412642682539633e-06,19.307454318884897
etiquette,2,9,3.0825285365079266e-06,18.307454318884897
operands,1,8,1.5412642682539633e-06,19.307454318884897
synchronizers,2,13,3.0825285365079266e-06,18.307454318884897
equ,5,3,7.706321341269817e-06,16.985526223997535
autocoder,10,9,1.5412642682539634e-05,15.985526223997535
operand,16,7,2.4660228292063413e-05,15.307454318884897
coding,3,6,4.62379280476189e-06,17.722491818163743
header,1,6,1.5412642682539633e-06,19.307454318884897
comma,1,5,1.5412642682539633e-06,19.307454318884897
compiler,7,8,1.0788849877777744e-05,16.500099396827295
nop,1,3,1.5412642682539633e-06,19.307454318884897
macro,4,5,6.165057073015853e-06,17.307454318884897
processor,4,9,6.165057073015853e-06,17.307454318884897
updated,2,7,3.0825285365079266e-06,18.307454318884897
digit,8,5,1.2330114146031706e-05,16.307454318884897
xreserve,1,8,1.5412642682539633e-06,19.307454318884897
sreserve,1,8,1.5412642682539633e-06,19.307454318884897
litorigin,2,9,3.0825285365079266e-06,18.307454318884897
sectionalized,1,13,1.5412642682539633e-06,19.307454318884897
xrelease,2,8,3.0825285365079266e-06,18.307454318884897
srelease,2,8,3.0825285365079266e-06,18.307454318884897
da,16,2,2.4660228292063413e-05,15.307454318884897
dc,6,2,9.24758560952378e-06,16.722491818163743
drdw,3,4,4.62379280476189e-06,17.722491818163743
dsw,2,3,3.0825285365079266e-06,18.307454318884897
dline,3,5,4.62379280476189e-06,17.722491818163743
dtf,4,3,6.165057073015853e-06,17.307454318884897
diocs,8,5,1.2330114146031706e-05,16.307454318884897
duf,5,3,7.706321341269817e-06,16.985526223997535
rdws,4,4,6.165057073015853e-06,17.307454318884897
rdw,2,3,3.0825285365079266e-06,18.307454318884897
xxxx,1,4,1.5412642682539633e-06,19.307454318884897
yyyy,1,4,1.5412642682539633e-06,19.307454318884897
programmer,3,10,4.62379280476189e-06,17.722491818163743
setsw,1,5,1.5412642682539633e-06,19.307454318884897
esn,1,3,1.5412642682539633e-06,19.307454318884897
bsn,1,3,1.5412642682539633e-06,19.307454318884897
edmov,1,5,1.5412642682539633e-06,19.307454318884897
subroutine,1,10,1.5412642682539633e-06,19.307454318884897
subroutines,1,11,1.5412642682539633e-06,19.307454318884897
formats,2,7,3.0825285365079266e-06,18.307454318884897
naming,2,6,3.0825285365079266e-06,18.307454318884897
format,7,6,1.0788849877777744e-05,16.500099396827295
anylabel,1,8,1.5412642682539633e-06,19.307454318884897
iocsixf,3,7,4.62379280476189e-06,17.722491818163743
iocs,2,4,3.0825285365079266e-06,18.307454318884897
iocsixg,3,7,4.62379280476189e-06,17.722491818163743
ponds,7,5,1.0788849877777744e-05,16.500099396827295
wastewater,2,10,3.0825285365079266e-06,18.307454318884897
bod,21,3,3.236654963333323e-05,14.915136896106137
effluent,18,8,2.774275682857134e-05,15.137529317442585
effluents,1,9,1.5412642682539633e-06,19.307454318884897
aerator,11,7,1.6953906950793596e-05,15.8480227002476
hp,4,2,6.165057073015853e-06,17.307454318884897
eckenfelder,2,11,3.0825285365079266e-06,18.307454318884897
aerated,9,7,1.387137841428567e-05,16.137529317442585
lagoons,2,7,3.0825285365079266e-06,18.307454318884897
lagoon,15,6,2.311896402380945e-05,15.40056372327638
developer,4,9,6.165057073015853e-06,17.307454318884897
septic,3,6,4.62379280476189e-06,17.722491818163743
emitted,2,7,3.0825285365079266e-06,18.307454318884897
odors,5,5,7.706321341269817e-06,16.985526223997535
aerobic,1,7,1.5412642682539633e-06,19.307454318884897
nitrate,3,7,4.62379280476189e-06,17.722491818163743
algae,7,5,1.0788849877777744e-05,16.500099396827295
anaerobic,1,9,1.5412642682539633e-06,19.307454318884897
unattractive,2,12,3.0825285365079266e-06,18.307454318884897
ft,11,2,1.6953906950793596e-05,15.8480227002476
diam,2,4,3.0825285365079266e-06,18.307454318884897
fiberglas,1,9,1.5412642682539633e-06,19.307454318884897
matting,1,7,1.5412642682539633e-06,19.307454318884897
contributor,1,11,1.5412642682539633e-06,19.307454318884897
aeration,5,8,7.706321341269817e-06,16.985526223997535
metered,2,7,3.0825285365079266e-06,18.307454318884897
composites,1,10,1.5412642682539633e-06,19.307454318884897
influent,2,8,3.0825285365079266e-06,18.307454318884897
straining,6,9,9.24758560952378e-06,16.722491818163743
slippage,1,8,1.5412642682539633e-06,19.307454318884897
cu,6,2,9.24758560952378e-06,16.722491818163743
activated,4,9,6.165057073015853e-06,17.307454318884897
sludge,4,6,6.165057073015853e-06,17.307454318884897
sewers,1,6,1.5412642682539633e-06,19.307454318884897
vegetable,3,9,4.62379280476189e-06,17.722491818163743
grindings,1,9,1.5412642682539633e-06,19.307454318884897
vegetables,5,10,7.706321341269817e-06,16.985526223997535
metabolized,1,11,1.5412642682539633e-06,19.307454318884897
bacteria,6,8,9.24758560952378e-06,16.722491818163743
weir,2,4,3.0825285365079266e-06,18.307454318884897
mlss,1,4,1.5412642682539633e-06,19.307454318884897
rotor,6,5,9.24758560952378e-06,16.722491818163743
resuspension,1,12,1.5412642682539633e-06,19.307454318884897
microbial,1,9,1.5412642682539633e-06,19.307454318884897
membrane,3,8,4.62379280476189e-06,17.722491818163743
runoff,2,6,3.0825285365079266e-06,18.307454318884897
mckinney,1,8,1.5412642682539633e-06,19.307454318884897
protozoa,7,8,1.0788849877777744e-05,16.500099396827295
floc,3,4,4.62379280476189e-06,17.722491818163743
flagellated,1,11,1.5412642682539633e-06,19.307454318884897
predominated,1,12,1.5412642682539633e-06,19.307454318884897
ciliated,3,8,4.62379280476189e-06,17.722491818163743
protozoan,1,9,1.5412642682539633e-06,19.307454318884897
stalked,7,7,1.0788849877777744e-05,16.500099396827295
ciliates,1,8,1.5412642682539633e-06,19.307454318884897
predomination,1,13,1.5412642682539633e-06,19.307454318884897
determinations,2,14,3.0825285365079266e-06,18.307454318884897
polyethylene,3,12,4.62379280476189e-06,17.722491818163743
nuisances,1,9,1.5412642682539633e-06,19.307454318884897
gpd,1,3,1.5412642682539633e-06,19.307454318884897
antisubmarine,5,13,7.706321341269817e-06,16.985526223997535
shipping,2,8,3.0825285365079266e-06,18.307454318884897
overlaps,1,8,1.5412642682539633e-06,19.307454318884897
amphibious,1,10,1.5412642682539633e-06,19.307454318884897
reoriented,1,10,1.5412642682539633e-06,19.307454318884897
oceanography,2,12,3.0825285365079266e-06,18.307454318884897
strive,3,6,4.62379280476189e-06,17.722491818163743
asw,3,3,4.62379280476189e-06,17.722491818163743
piecemeal,1,9,1.5412642682539633e-06,19.307454318884897
announcing,3,10,4.62379280476189e-06,17.722491818163743
delineating,2,11,3.0825285365079266e-06,18.307454318884897
picks,2,5,3.0825285365079266e-06,18.307454318884897
salesmanship,1,12,1.5412642682539633e-06,19.307454318884897
